Watershed,Year,WY,Month,Day,NO3_ueq_L,SO4_ueq_L
EB,2017,2017,5,28,0.05,80.94166667
EB,2017,2017,5,30,0.05,73.3375
EB,2017,2017,5,30,0.05,82.70208333
EB,2017,2017,6,2,0.05,84.19791667
EB,2017,2017,6,5,0.05,57.7125
EB,2017,2017,6,12,0.05,74.29
EB,2017,2017,6,19,0.05,45.2875
EB,2017,2018,10,26,0.05,70.92
EB,2017,2018,10,26,0.05,75.18
EB,2017,2018,10,26,0.05,73.36
EB,2017,2018,10,26,0.05,73.85
EB,2017,2018,10,26,0.05,75.31
EB,2017,2018,10,26,0.05,75.04
EB,2017,2018,10,27,0.05,76.66
EB,2017,2018,10,27,0.05,77.49
EB,2017,2018,10,27,0.05,80.62
EB,2017,2018,10,28,0.05,81.75
EB,2017,2018,11,2,0.05,59.59166667
EB,2017,2018,11,16,0.05,81.21
EB,2017,2018,11,16,0.05,79.15
EB,2017,2018,11,17,0.05,78.05
EB,2017,2018,11,17,0.05,56.87
EB,2017,2018,11,17,0.05,76.94
EB,2017,2018,11,18,0.05,77.33
EB,2017,2018,11,18,0.05,77.49
EB,2017,2018,11,19,0.05,74.72
EB,2017,2018,11,19,0.05,72.58
EB,2017,2018,11,20,0.05,71.28
EB,2017,2018,11,20,0.05,72.27291667
EB,2017,2018,11,30,0.05,NA
EB,2017,2018,12,5,0.05,74.657
EB,2017,2018,12,6,0.05,81.76
EB,2017,2018,12,6,0.05,72.73
EB,2017,2018,12,6,0.05,69.94
EB,2017,2018,12,6,0.05,73.61
EB,2017,2018,12,6,0.05,71.45
EB,2017,2018,12,11,0.05,73.21
WB,2017,2017,1,12,7.17,146.06
WB,2017,2017,2,12,17.69095238,150.3239583
WB,2017,2017,2,27,0.05,147.2578125
WB,2017,2017,3,20,11.0181746,127.0445833
WB,2017,2017,4,7,6.962380952,130.5922917
WB,2017,2017,4,7,7.134603175,132.1270833
WB,2017,2017,4,9,8.031825397,137.1448958
WB,2017,2017,4,11,7.127301587,132.8797917
WB,2017,2017,4,13,3.529761905,132.05625
WB,2017,2017,4,18,7.012857143,131.64
WB,2017,2017,4,24,7.484920635,138.3366667
WB,2017,2017,4,24,7.67968254,143.6425
WB,2017,2017,4,25,8.472777778,142.8854167
WB,2017,2017,4,26,7.484920635,138.3366667
WB,2017,2017,4,27,7.072380952,135.7989583
WB,2017,2017,4,28,6.644365079,138.0844792
WB,2017,2017,4,29,6.000714286,139.8965625
WB,2017,2017,4,30,5.492301587,139.8660417
WB,2017,2017,5,8,4.701269841,126.92125
WB,2017,2017,5,9,4.03968254,136.718125
WB,2017,2017,5,11,4.68515873,134.715625
WB,2017,2017,5,14,5.50547619,135.2322917
WB,2017,2017,5,15,3.072857143,129.5647917
WB,2017,2017,5,16,4.980952381,172.24
WB,2017,2017,5,18,0.05,175.14
WB,2017,2017,5,20,0.05,174.2
WB,2017,2017,5,22,0.07031746,135.7616667
WB,2017,2017,5,22,0.05,174.75
WB,2017,2017,5,25,0.05,173.85
WB,2017,2017,5,26,0.05,168.84
WB,2017,2017,5,27,0.05,172.81
WB,2017,2017,5,28,0.05,172.44
WB,2017,2017,5,30,0.05,130.32
WB,2017,2017,5,30,0.05,171.96
WB,2017,2017,6,2,0.05,172.94
WB,2017,2017,6,5,0.05,124.1354167
WB,2017,2017,6,12,0.05,142.84
WB,2017,2017,6,19,0.05,116.3208333
WB,2017,2018,10,26,0.05,124.62
WB,2017,2018,10,26,0.05,150.1229167
WB,2017,2018,10,26,0.05,155.84375
WB,2017,2018,10,26,0.05,151.7
WB,2017,2018,10,26,0.05,166.14
WB,2017,2018,10,26,0.05,162.57
WB,2017,2018,10,27,0.05,169.61
WB,2017,2018,11,2,0.05,138.0583333
WB,2017,2018,11,16,0.05,172.5729167
WB,2017,2018,11,16,0.05,171.6
WB,2017,2018,11,17,0.05,168.6395833
WB,2017,2018,11,17,0.05,173.0791667
WB,2017,2018,11,17,0.05,174.45
WB,2017,2018,11,18,0.05,173.5625
WB,2017,2018,11,18,0.05,170.1041667
WB,2017,2018,11,19,0.05,175.57
WB,2017,2018,11,19,0.05,169.9208333
WB,2017,2018,11,20,0.05,176.41
WB,2017,2018,11,20,0.05,161.6875
WB,2017,2018,11,30,0.05,150.37
WB,2017,2018,12,5,0.05,161.83
WB,2017,2018,12,6,0.05,168.26
WB,2017,2018,12,6,0.05,167.11
WB,2017,2018,12,6,0.05,167.32
WB,2017,2018,12,6,0.05,169.63
WB,2017,2018,12,6,0.05,166.74
WB,2017,2018,12,11,0.05,151.62
EB,2018,2018,1,24,0.05,36.35625
EB,2018,2018,1,24,0.05,44.07916667
EB,2018,2018,1,27,0.05,50.92083333
EB,2018,2018,1,27,0.05,50.25625
EB,2018,2018,1,28,0.05,50.46666667
EB,2018,2018,1,28,0.05,51.43541667
EB,2018,2018,1,28,0.05,51.16458333
EB,2018,2018,2,21,0.590322581,42.01041667
EB,2018,2018,2,22,0.48,40.2
EB,2018,2018,2,24,0.37,44.21
EB,2018,2018,2,28,0.35,44.42
EB,2018,2018,3,1,0.57,43.64
EB,2018,2018,3,2,0.66,43.95
EB,2018,2018,3,4,0.35,45.54
EB,2018,2018,3,5,0.39,46.22
EB,2018,2018,3,6,0.382258065,47.89791667
EB,2018,2018,3,11,0.567741935,48.98541667
EB,2018,2018,3,16,0.45,49.06041667
EB,2018,2018,3,29,0.416129032,48.89375
EB,2018,2018,4,10,0.496825397,50.07083333
EB,2018,2018,4,12,0.05,58.96875
EB,2018,2018,4,13,0.05,52.68333333
EB,2018,2018,4,15,0.05,67.85
EB,2018,2018,4,17,0.05,60.10625
EB,2018,2018,4,18,0.05,49.77291667
EB,2018,2018,4,19,0.05,49.0125
EB,2018,2018,4,21,0.05,47.89166667
EB,2018,2018,4,23,0.209677419,47.71666667
EB,2018,2018,4,24,0.12,46.39
EB,2018,2018,4,24,0.19,46.85
EB,2018,2018,4,25,0.27,42.19
EB,2018,2018,4,25,0.12,46.31
EB,2018,2018,4,26,0.3,40.25
EB,2018,2018,4,26,0.26,37.79
EB,2018,2018,5,2,0.11,46.22
EB,2018,2018,5,2,0.007936508,45.93958333
EB,2018,2018,5,4,0.05,45.2
EB,2018,2018,5,5,0.07,45.96
EB,2018,2018,5,10,0.001612903,50.37083333
EB,2018,2018,5,23,0.038709677,53.45416667
EB,2018,2018,6,5,0.05,53.58541667
EB,2018,2018,6,28,0.220967742,55.19791667
EB,2018,2018,6,28,0.001612903,42.11458333
EB,2018,2018,6,28,0.025806452,42.34791667
EB,2018,2018,6,29,0.051612903,43.4
EB,2018,2018,6,29,0.029032258,44.69791667
EB,2018,2018,6,29,0.106451613,44.98333333
EB,2018,2018,6,29,0.022580645,45.79375
EB,2018,2018,6,30,0.435483871,48.825
EB,2018,2018,6,30,0.00483871,49.0375
EB,2018,2018,7,1,0.001612903,51.45416667
EB,2018,2018,7,1,0.414516129,51.16041667
EB,2018,2018,7,2,0.001612903,52.78333333
EB,2018,2018,9,10,0.05,49.41458333
EB,2018,2018,9,11,0.192063492,51.61041667
EB,2018,2018,9,11,0.031746032,53.67708333
EB,2018,2018,9,11,0.058730159,54.73958333
EB,2018,2018,9,12,0.06984127,54.71666667
EB,2018,2018,9,12,0.068253968,54.37916667
EB,2018,2018,9,12,0.071428571,54.87916667
EB,2018,2018,9,12,0.076190476,55.45416667
EB,2018,2019,10,NA,0.006349206,44.11458333
EB,2018,2019,10,NA,0.049206349,47.91875
EB,2018,2019,10,2,0.011111111,50.82083333
EB,2018,2019,10,2,0.015873016,50.69166667
EB,2018,2019,10,2,0.038095238,46.16666667
EB,2018,2019,10,3,0.012698413,45.5125
EB,2018,2019,10,3,0.006349206,44.69791667
EB,2018,2019,10,3,0.025396825,43.97916667
EB,2018,2019,10,4,0.007936508,42.5125
EB,2018,2019,10,4,0.007936508,43.52083333
EB,2018,2019,10,5,0.26031746,42.43333333
EB,2018,2019,10,6,0.528571429,43.7875
EB,2018,2019,11,NA,0.030793651,47.03541667
EB,2018,2019,11,NA,0.015238095,43.59583333
EB,2018,2019,11,NA,0.022698413,41.91666667
EB,2018,2019,11,NA,0.013174603,38.60208333
EB,2018,2019,11,NA,0.011904762,43.16875
EB,2018,2019,11,NA,0.000634921,44.72708333
EB,2018,2019,11,NA,0.028730159,40.95625
EB,2018,2019,11,NA,0.006507937,39.23541667
EB,2018,2019,11,NA,0.005714286,40.6125
EB,2018,2019,11,1,0.017301587,46.48958333
EB,2018,2019,11,2,0.000793651,46.7875
EB,2018,2019,11,3,0.012380952,40.91666667
EB,2018,2019,11,4,0.021111111,41.0625
EB,2018,2019,12,NA,NA,NA
WB,2018,2018,1,24,4.179365079,97.01875
WB,2018,2018,1,24,3.112698413,120.9541667
WB,2018,2018,1,24,3.604761905,121.4458333
WB,2018,2018,1,24,3.933333333,122.6166667
WB,2018,2018,1,25,4.273015873,149.5208333
WB,2018,2018,1,25,3.901587302,127.5
WB,2018,2018,1,28,4.219047619,128.8645833
WB,2018,2018,1,28,4.293650794,130.1125
WB,2018,2018,2,21,3.225806452,117.575
WB,2018,2018,2,22,2.96,111.39
WB,2018,2018,2,24,3.27,120.22
WB,2018,2018,2,28,2.6,122.11
WB,2018,2018,3,1,2.5,123.55
WB,2018,2018,3,2,2.64,124.32
WB,2018,2018,3,4,2.93,126.26
WB,2018,2018,3,5,2.42,124.88
WB,2018,2018,3,6,4.329032258,120.3895833
WB,2018,2018,3,29,3.29516129,113.78125
WB,2018,2018,4,10,3.050793651,70.20833333
WB,2018,2018,4,12,2.41,118.82
WB,2018,2018,4,13,1.83,108.79
WB,2018,2018,4,15,2.15,115.71
WB,2018,2018,4,17,2.96,99.82
WB,2018,2018,4,18,2.24,106.13
WB,2018,2018,4,19,2,110.63
WB,2018,2018,4,21,1.62,106.45
WB,2018,2018,4,23,1.45,110.17
WB,2018,2018,4,24,1.33,109.52
WB,2018,2018,4,24,1.48,111.61
WB,2018,2018,4,25,1.18,102.3
WB,2018,2018,4,25,1.32,110.33
WB,2018,2018,4,26,1.64,95.58
WB,2018,2018,4,26,2.14,90.05
WB,2018,2018,4,29,0.9,100.96
WB,2018,2018,5,2,0.83,106.91
WB,2018,2018,5,2,0.917460317,109.1083333
WB,2018,2018,5,4,0.71,103.9
WB,2018,2018,5,5,0.66,107.41
WB,2018,2018,5,10,0.948387097,115.6854167
WB,2018,2018,5,23,0.274193548,117.2208333
WB,2018,2018,6,5,0.048387097,110.96875
WB,2018,2018,6,28,0.119354839,103.7854167
WB,2018,2018,6,28,0.158064516,91.26041667
WB,2018,2018,6,28,0.132258065,97.36041667
WB,2018,2018,6,29,0.112903226,101.4125
WB,2018,2018,6,29,0.053225806,106.7645833
WB,2018,2018,6,29,0.129032258,107.69375
WB,2018,2018,6,29,0.119354839,111.8520833
WB,2018,2018,6,30,0.106451613,109.8875
WB,2018,2018,6,30,0.032258065,114.71875
WB,2018,2018,7,1,0.025806452,112.5145833
WB,2018,2018,7,1,0.106451613,114.1145833
WB,2018,2018,7,2,0.040322581,112.1145833
WB,2018,2018,9,10,0.80952381,86.04583333
WB,2018,2018,9,10,0.350793651,98.5125
WB,2018,2018,9,11,0.05,105.3854167
WB,2018,2018,9,11,0.05,107.9166667
WB,2018,2018,9,11,0.05,109.3395833
WB,2018,2018,9,12,0.385714286,109.20625
WB,2018,2018,9,12,0.115873016,109.6354167
WB,2018,2019,10,2,0.015873016,115.9354167
WB,2018,2019,10,2,0.015873016,115.4166667
WB,2018,2019,10,2,0.014285714,106.7354167
WB,2018,2019,10,3,0.031746032,94.49375
WB,2018,2019,10,3,0.020634921,98.81041667
WB,2018,2019,10,3,0.03015873,104.6666667
