Site,Watershed,ISCO Number,Record Type,Year,WY,Month,Day,Hour,Season,Julian Day,Running Day of Project,NH4 flag,NH4 (ueq/L),SO4 flag,SO4 (ueq/L),NMSO4 (ueq/L),NO3 flag,NO3 (ueq/L)
EB8,EB,S,DUP,1995,1995,4,18,11,SPRING,108.5,3395.46,Half DL,1.4,,96,90,,1.4
EB8,EB,S,REG,1995,1995,4,18,11,SPRING,108.5,3395.46,Half DL,1.4,,95,89,,1.4
WB3,WB,S,REG,1995,1995,4,18,11,SPRING,108.5,3395.46,,5.54,,196,189,,66.7
WB3,WB,S,REP,1995,1995,4,18,11,SPRING,108.5,3395.46,,6.09,,195,189,,66.5
EB8,EB,2,ISCO,1995,1995,4,19,16,SPRING,109.7,3396.67,Half DL,1.4,,96,90,,1.2
WB3,WB,2,ISCO,1995,1995,4,19,16,SPRING,109.7,3396.67,Half DL,1.4,,190,183,,70.7
EB8,EB,3,ISCO,1995,1995,4,20,16,SPRING,110.7,3397.67,Half DL,1.4,,97,91,,1.1
WB3,WB,3,ISCO,1995,1995,4,20,16,SPRING,110.7,3397.67,Half DL,1.4,,200,193,,77.6
EB8,EB,4,ISCO,1995,1995,4,21,16,SPRING,111.7,3398.67,Half DL,1.4,,98,92,<RL,0.9
WB3,WB,4,ISCO,1995,1995,4,21,16,SPRING,111.7,3398.67,Half DL,1.4,,197,190,,73.4
EB8,EB,5,ISCO,1995,1995,4,22,16,SPRING,112.7,3399.67,Half DL,1.4,,98,92,<RL,0.9
WB3,WB,5,ISCO,1995,1995,4,22,16,SPRING,112.7,3399.67,Half DL,1.4,,194,187,,70
EB8,EB,6,ISCO,1995,1995,4,23,16,SPRING,113.7,3400.67,Half DL,1.4,,98,92,<RL,0.8
WB3,WB,6,ISCO,1995,1995,4,23,16,SPRING,113.7,3400.67,Half DL,1.4,,189,182,,66.4
EB8,EB,7,ISCO,1995,1995,4,24,16,SPRING,114.7,3401.67,Half DL,1.4,,99,92,<RL,0.8
WB3,WB,7,ISCO,1995,1995,4,24,16,SPRING,114.7,3401.67,Half DL,1.4,,187,180,,63.1
EB8,EB,S,REG,1995,1995,4,25,11,SPRING,115.5,3402.46,Half DL,1.4,,98,91,<RL,0.9
WB3,WB,S,DUP,1995,1995,4,25,11,SPRING,115.5,3402.46,Half DL,1.4,,186,179,,61.9
WB3,WB,S,REG,1995,1995,4,25,11,SPRING,115.5,3402.46,Half DL,1.4,,184,177,,61.4
EB8,EB,2,ISCO,1995,1995,4,26,16,SPRING,116.7,3403.67,Half DL,1.4,,97,90,,1.3
WB3,WB,2,ISCO,1995,1995,4,26,16,SPRING,116.7,3403.67,Half DL,1.4,,178,171,,55.6
EB8,EB,3,ISCO,1995,1995,4,27,16,SPRING,117.7,3404.67,Half DL,1.4,,98,91,<RL,0.7
WB3,WB,3,ISCO,1995,1995,4,27,16,SPRING,117.7,3404.67,Half DL,1.4,,174,167,,52.1
EB8,EB,4,ISCO,1995,1995,4,28,16,SPRING,118.7,3405.67,Half DL,1.4,,98,91,<RL,0.8
WB3,WB,4,ISCO,1995,1995,4,28,16,SPRING,118.7,3405.67,Half DL,1.4,,173,166,,49.9
EB8,EB,5,ISCO,1995,1995,4,29,16,SPRING,119.7,3406.67,Half DL,1.4,,97,90,<RL,0.8
WB3,WB,5,ISCO,1995,1995,4,29,16,SPRING,119.7,3406.67,Half DL,1.4,,173,166,,52.4
EB8,EB,6,ISCO,1995,1995,4,30,16,SPRING,120.7,3407.67,Half DL,1.4,,97,90,<RL,0.8
WB3,WB,6,ISCO,1995,1995,4,30,16,SPRING,120.7,3407.67,Half DL,1.4,,174,167,,53.3
EB8,EB,7,ISCO,1995,1995,5,1,16,SPRING,121.7,3408.67,Half DL,1.4,,97,90,<RL,0.8
WB3,WB,7,ISCO,1995,1995,5,1,16,SPRING,121.7,3408.67,Half DL,1.4,,174,167,,52.4
EB8,EB,S,DUP,1995,1995,5,2,13,SPRING,122.5,3409.54,Half DL,1.4,,97,90,<RL,0.7
EB8,EB,S,REG,1995,1995,5,2,13,SPRING,122.5,3409.54,Half DL,1.4,,96,88,<RL,0.7
WB3,WB,S,REG,1995,1995,5,2,13,SPRING,122.5,3409.54,Half DL,1.4,,172,164,,49.9
WB3,WB,S,REP,1995,1995,5,2,13,SPRING,122.5,3409.54,Half DL,1.4,,169,161,,48.6
EB8,EB,2,ISCO,1995,1995,5,3,16,SPRING,123.7,3410.67,Half DL,1.4,,99,92,<RL,0.5
WB3,WB,2,ISCO,1995,1995,5,3,16,SPRING,123.7,3410.67,Half DL,1.4,,169,162,,44.9
EB8,EB,3,ISCO,1995,1995,5,4,16,SPRING,124.7,3411.67,Half DL,1.4,,99,92,<RL,0.5
WB3,WB,3,ISCO,1995,1995,5,4,16,SPRING,124.7,3411.67,Half DL,1.4,,169,162,,42.3
EB8,EB,4,ISCO,1995,1995,5,5,16,SPRING,125.7,3412.67,Half DL,1.4,,98,91,<RL,0.4
WB3,WB,4,ISCO,1995,1995,5,5,16,SPRING,125.7,3412.67,Half DL,1.4,,168,161,,40.1
EB8,EB,5,ISCO,1995,1995,5,6,16,SPRING,126.7,3413.67,Half DL,1.4,,96,89,,1.4
WB3,WB,5,ISCO,1995,1995,5,6,16,SPRING,126.7,3413.67,Half DL,1.4,,168,161,,39.1
EB8,EB,6,ISCO,1995,1995,5,7,16,SPRING,127.7,3414.67,Half DL,1.4,,97,90,<RL,0.4
WB3,WB,6,ISCO,1995,1995,5,7,16,SPRING,127.7,3414.67,Half DL,1.4,,168,161,,41.3
EB8,EB,7,ISCO,1995,1995,5,8,16,SPRING,128.7,3415.67,Half DL,1.4,,96,90,<RL,0.5
WB3,WB,7,ISCO,1995,1995,5,8,16,SPRING,128.7,3415.67,Half DL,1.4,,168,161,,41.5
EB8,EB,S,REG,1995,1995,5,9,13,SPRING,129.5,3416.54,Half DL,1.4,,99,92,<RL,0.5
EB8,EB,S,REP,1995,1995,5,9,13,SPRING,129.5,3416.54,Half DL,1.4,,101,94,<RL,0.6
WB3,WB,S,DUP,1995,1995,5,9,14,SPRING,129.6,3416.58,Half DL,1.4,,172,165,,45.6
WB3,WB,S,REG,1995,1995,5,9,14,SPRING,129.6,3416.58,Half DL,1.4,,170,163,,46.1
EB8,EB,2,ISCO,1995,1995,5,10,16,SPRING,130.7,3417.67,Half DL,1.4,,99,92,<RL,0.3
WB3,WB,2,ISCO,1995,1995,5,10,16,SPRING,130.7,3417.67,Half DL,1.4,,172,165,,40.8
EB8,EB,3,ISCO,1995,1995,5,11,16,SPRING,131.7,3418.67,Half DL,1.4,,100,93,<RL,0.4
WB3,WB,3,ISCO,1995,1995,5,11,16,SPRING,131.7,3418.67,Half DL,1.4,,171,164,,38.1
EB8,EB,4,ISCO,1995,1995,5,12,16,SPRING,132.7,3419.67,Half DL,1.4,,98,91,<RL,0.3
WB3,WB,4,ISCO,1995,1995,5,12,16,SPRING,132.7,3419.67,Half DL,1.4,,167,160,,36.4
EB8,EB,5,ISCO,1995,1995,5,13,16,SPRING,133.7,3420.67,Half DL,1.4,,98,92,Half DL,0.05
WB3,WB,5,ISCO,1995,1995,5,13,16,SPRING,133.7,3420.67,Half DL,1.4,,183,176,,54.8
EB8,EB,6,ISCO,1995,1995,5,14,16,SPRING,134.7,3421.67,Half DL,1.4,,100,94,Half DL,0.05
WB3,WB,6,ISCO,1995,1995,5,14,16,SPRING,134.7,3421.67,Half DL,1.4,,182,175,,51.4
EB8,EB,7,ISCO,1995,1995,5,15,16,SPRING,135.7,3422.67,Half DL,1.4,,101,95,Half DL,0.05
WB3,WB,7,ISCO,1995,1995,5,15,16,SPRING,135.7,3422.67,Half DL,1.4,,182,175,,47.1
EB8,EB,S,DUP,1995,1995,5,16,14,SPRING,136.6,3423.58,Half DL,1.4,,98,92,Half DL,0.05
EB8,EB,S,REG,1995,1995,5,16,14,SPRING,136.6,3423.58,Half DL,1.4,,96,90,Half DL,0.05
WB3,WB,S,REG,1995,1995,5,16,14,SPRING,136.6,3423.58,Half DL,1.4,,175,168,,44.1
WB3,WB,S,REP,1995,1995,5,16,14,SPRING,136.6,3423.58,Half DL,1.4,,178,171,,44.1
EB8,EB,2,ISCO,1995,1995,5,17,16,SPRING,137.7,3424.67,Half DL,1.4,,97,91,Half DL,0.05
EB8,EB,3,ISCO,1995,1995,5,17,24,SPRING,138,3425,Half DL,1.4,,94,88,<RL,0.4
EB8,EB,4,ISCO,1995,1995,5,18,2,SPRING,138.1,3425.08,Half DL,1.4,,94,88,<RL,0.3
WB3,WB,3,ISCO,1995,1995,5,18,2,SPRING,138.1,3425.08,Half DL,1.4,,185,178,,53.6
EB8,EB,5,ISCO,1995,1995,5,18,4,SPRING,138.2,3425.17,Half DL,1.4,,95,90,<RL,0.4
WB3,WB,4,ISCO,1995,1995,5,18,4,SPRING,138.2,3425.17,Half DL,1.4,,192,185,,57
WB3,WB,5,ISCO,1995,1995,5,18,6,SPRING,138.3,3425.25,Half DL,1.4,,195,188,,59.5
EB8,EB,7,ISCO,1995,1995,5,18,8,SPRING,138.3,3425.33,Half DL,1.4,,96,91,<RL,0.7
WB3,WB,7,ISCO,1995,1995,5,18,10,SPRING,138.4,3425.42,Half DL,1.4,,200,193,,62.6
EB8,EB,10,ISCO,1995,1995,5,18,14,SPRING,138.6,3425.58,Half DL,1.4,,96,91,Half DL,0.05
WB3,WB,10,ISCO,1995,1995,5,18,16,SPRING,138.7,3425.67,Half DL,1.4,,203,196,,63.6
EB8,EB,13,ISCO,1995,1995,5,18,20,SPRING,138.8,3425.83,Half DL,1.4,,95,90,Half DL,0.05
WB3,WB,13,ISCO,1995,1995,5,18,22,SPRING,138.9,3425.92,Half DL,1.4,,200,193,,62.7
EB8,EB,17,ISCO,1995,1995,5,19,4,SPRING,139.2,3426.17,Half DL,1.4,,97,92,Half DL,0.05
WB3,WB,14,ISCO,1995,1995,5,19,16,SPRING,139.7,3426.67,Half DL,1.4,,195,188,,57.5
WB3,WB,15,ISCO,1995,1995,5,20,16,SPRING,140.7,3427.67,Half DL,1.4,,190,183,,50.8
WB3,WB,16,ISCO,1995,1995,5,21,16,SPRING,141.7,3428.67,Half DL,1.4,,187,180,,47.1
EB8,EB,S,REG,1995,1995,5,23,13,SPRING,143.5,3430.54,Half DL,1.4,,99,93,Half DL,0.05
EB8,EB,S,REP,1995,1995,5,23,13,SPRING,143.5,3430.54,Half DL,1.4,,99,92,Half DL,0.05
WB3,WB,S,DUP,1995,1995,5,23,13,SPRING,143.5,3430.54,Half DL,1.4,,180,173,,40.3
WB3,WB,S,REG,1995,1995,5,23,13,SPRING,143.5,3430.54,Half DL,1.4,,181,174,,40.3
EB8,EB,2,ISCO,1995,1995,5,24,16,SPRING,144.7,3431.67,Half DL,1.4,,98,92,Half DL,0.05
WB3,WB,2,ISCO,1995,1995,5,24,16,SPRING,144.7,3431.67,Half DL,1.4,,180,173,,37.5
EB8,EB,3,ISCO,1995,1995,5,25,16,SPRING,145.7,3432.67,Half DL,1.4,,100,94,Half DL,0.05
WB3,WB,3,ISCO,1995,1995,5,25,16,SPRING,145.7,3432.67,Half DL,1.4,,179,172,,34.7
EB8,EB,4,ISCO,1995,1995,5,26,16,SPRING,146.7,3433.67,Half DL,1.4,,100,93,Half DL,0.05
WB3,WB,4,ISCO,1995,1995,5,26,16,SPRING,146.7,3433.67,Half DL,1.4,,174,167,,31.6
EB8,EB,5,ISCO,1995,1995,5,27,16,SPRING,147.7,3434.67,Half DL,1.4,,99,93,Half DL,0.05
WB3,WB,5,ISCO,1995,1995,5,27,16,SPRING,147.7,3434.67,Half DL,1.4,,174,167,,29
EB8,EB,6,ISCO,1995,1995,5,28,16,SPRING,148.7,3435.67,Half DL,1.4,,98,91,Half DL,0.05
WB3,WB,6,ISCO,1995,1995,5,28,16,SPRING,148.7,3435.67,Half DL,1.4,,172,165,,28.7
EB8,EB,7,ISCO,1995,1995,5,29,16,SPRING,149.7,3436.67,Half DL,1.4,,97,91,Half DL,0.05
WB3,WB,7,ISCO,1995,1995,5,29,16,SPRING,149.7,3436.67,Half DL,1.4,,168,161,,27.1
EB8,EB,S,DUP,1995,1995,5,30,13,SPRING,150.5,3437.54,Half DL,1.4,,100,94,Half DL,0.05
EB8,EB,S,REG,1995,1995,5,30,13,SPRING,150.5,3437.54,Half DL,1.4,,100,93,Half DL,0.05
WB3,WB,S,REG,1995,1995,5,30,13,SPRING,150.5,3437.54,Half DL,1.4,,171,164,,29.4
WB3,WB,S,REP,1995,1995,5,30,13,SPRING,150.5,3437.54,Half DL,1.4,,173,166,,29.5
EB8,EB,2,ISCO,1995,1995,5,31,16,SPRING,151.7,3438.67,Half DL,1.4,,100,94,Half DL,0.05
WB3,WB,2,ISCO,1995,1995,5,31,16,SPRING,151.7,3438.67,Half DL,1.4,,170,163,,26.1
EB8,EB,3,ISCO,1995,1995,6,1,16,SUMMER,152.7,3439.67,Half DL,1.4,,100,94,Half DL,0.05
WB3,WB,3,ISCO,1995,1995,6,1,16,SUMMER,152.7,3439.67,Half DL,1.4,,171,164,,22.1
EB8,EB,4,ISCO,1995,1995,6,2,16,SUMMER,153.7,3440.67,Half DL,1.4,,100,94,Half DL,0.05
WB3,WB,4,ISCO,1995,1995,6,2,16,SUMMER,153.7,3440.67,Half DL,1.4,,170,163,,18.3
EB8,EB,5,ISCO,1995,1995,6,3,16,SUMMER,154.7,3441.67,Half DL,1.4,,98,92,Half DL,0.05
WB3,WB,5,ISCO,1995,1995,6,3,16,SUMMER,154.7,3441.67,Half DL,1.4,,159,153,,16.1
EB8,EB,6,ISCO,1995,1995,6,4,16,SUMMER,155.7,3442.67,Half DL,1.4,,99,93,Half DL,0.05
WB3,WB,6,ISCO,1995,1995,6,4,16,SUMMER,155.7,3442.67,Half DL,1.4,,173,166,,27.2
EB8,EB,7,ISCO,1995,1995,6,5,16,SUMMER,156.7,3443.67,Half DL,1.4,,99,93,Half DL,0.05
WB3,WB,7,ISCO,1995,1995,6,5,16,SUMMER,156.7,3443.67,Half DL,1.4,,172,165,,21.9
EB8,EB,S,REG,1995,1995,6,6,12,SUMMER,157.5,3444.5,Half DL,1.4,,100,94,Half DL,0.05
WB3,WB,S,DUP,1995,1995,6,6,12,SUMMER,157.5,3444.5,Half DL,1.4,,178,171,,19.7
WB3,WB,S,REG,1995,1995,6,6,12,SUMMER,157.5,3444.5,Half DL,1.4,,171,164,,18.9
EB8,EB,2,ISCO,1995,1995,6,7,16,SUMMER,158.7,3445.67,Half DL,1.4,,101,94,Half DL,0.05
WB3,WB,2,ISCO,1995,1995,6,7,16,SUMMER,158.7,3445.67,Half DL,1.4,,171,164,,15.9
EB8,EB,3,ISCO,1995,1995,6,8,16,SUMMER,159.7,3446.67,Half DL,1.4,,101,94,Half DL,0.05
WB3,WB,3,ISCO,1995,1995,6,8,16,SUMMER,159.7,3446.67,Half DL,1.4,,173,166,,16.8
EB8,EB,4,ISCO,1995,1995,6,9,16,SUMMER,160.7,3447.67,Half DL,1.4,,101,94,Half DL,0.05
WB3,WB,4,ISCO,1995,1995,6,9,16,SUMMER,160.7,3447.67,Half DL,1.4,,172,165,,14.5
EB8,EB,5,ISCO,1995,1995,6,10,16,SUMMER,161.7,3448.67,Half DL,1.4,,101,94,Half DL,0.05
WB3,WB,5,ISCO,1995,1995,6,10,16,SUMMER,161.7,3448.67,Half DL,1.4,,172,165,,12.1
EB8,EB,6,ISCO,1995,1995,6,11,16,SUMMER,162.7,3449.67,Half DL,1.4,,99,92,Half DL,0.05
WB3,WB,6,ISCO,1995,1995,6,11,16,SUMMER,162.7,3449.67,Half DL,1.4,,168,161,,10.7
EB8,EB,7,ISCO,1995,1995,6,12,16,SUMMER,163.7,3450.67,Half DL,1.4,,98,91,Half DL,0.05
WB3,WB,7,ISCO,1995,1995,6,12,16,SUMMER,163.7,3450.67,Half DL,1.4,,169,162,,13.1
WB3,WB,S,REG,1995,1995,6,13,12,SUMMER,164.5,3451.5,Half DL,1.4,,175,168,,15.7
WB3,WB,S,REP,1995,1995,6,13,12,SUMMER,164.5,3451.5,Half DL,1.4,,172,165,,15.6
EB8,EB,S,DUP,1995,1995,6,13,13,SUMMER,164.5,3451.54,Half DL,1.4,,101,94,Half DL,0.05
EB8,EB,S,REG,1995,1995,6,13,13,SUMMER,164.5,3451.54,Half DL,1.4,,101,94,Half DL,0.05
EB8,EB,2,ISCO,1995,1995,6,14,16,SUMMER,165.7,3452.67,Half DL,1.4,,96,90,Half DL,0.05
WB3,WB,2,ISCO,1995,1995,6,14,16,SUMMER,165.7,3452.67,Half DL,1.4,,163,156,,11.9
EB8,EB,3,ISCO,1995,1995,6,15,16,SUMMER,166.7,3453.67,Half DL,1.4,,96,90,Half DL,0.05
WB3,WB,3,ISCO,1995,1995,6,15,16,SUMMER,166.7,3453.67,Half DL,1.4,,174,167,,18.7
EB8,EB,5,ISCO,1995,1995,6,15,22,SUMMER,166.9,3453.92,Half DL,1.4,,95,89,Half DL,0.05
WB3,WB,4,ISCO,1995,1995,6,15,22,SUMMER,166.9,3453.92,Half DL,1.4,,180,173,,24.2
EB8,EB,7,ISCO,1995,1995,6,16,2,SUMMER,167.1,3454.08,Half DL,1.4,,94,88,Half DL,0.05
WB3,WB,6,ISCO,1995,1995,6,16,2,SUMMER,167.1,3454.08,Half DL,1.4,,182,175,,29.1
EB8,EB,9,ISCO,1995,1995,6,16,6,SUMMER,167.3,3454.25,Half DL,1.4,,92,87,Half DL,0.05
WB3,WB,8,ISCO,1995,1995,6,16,6,SUMMER,167.3,3454.25,Half DL,1.4,,185,178,,29.1
EB8,EB,16,ISCO,1995,1995,6,18,16,SUMMER,169.7,3456.67,Half DL,1.4,,95,89,Half DL,0.05
WB3,WB,11,ISCO,1995,1995,6,18,16,SUMMER,169.7,3456.67,Half DL,1.4,,175,168,,16.6
EB8,EB,S,REG,1995,1995,6,20,12,SUMMER,171.5,3458.5,Half DL,1.4,,99,92,Half DL,0.05
EB8,EB,S,REP,1995,1995,6,20,12,SUMMER,171.5,3458.5,Half DL,1.4,,99,92,Half DL,0.05
WB3,WB,S,DUP,1995,1995,6,20,12,SUMMER,171.5,3458.5,Half DL,1.4,,179,172,,12.2
WB3,WB,S,REG,1995,1995,6,20,12,SUMMER,171.5,3458.5,Half DL,1.4,,179,172,,12.2
EB8,EB,4,ISCO,1995,1995,6,23,16,SUMMER,174.7,3461.67,Half DL,1.4,,101,94,Half DL,0.05
WB3,WB,4,ISCO,1995,1995,6,23,16,SUMMER,174.7,3461.67,Half DL,1.4,,176,168,,5.4
EB8,EB,6,ISCO,1995,1995,6,25,16,SUMMER,176.7,3463.67,Half DL,1.4,,101,94,Half DL,0.05
WB3,WB,6,ISCO,1995,1995,6,25,16,SUMMER,176.7,3463.67,Half DL,1.4,,173,165,,3.5
EB8,EB,S,DUP,1995,1995,6,27,13,SUMMER,178.5,3465.54,Half DL,1.4,,99,92,Half DL,0.05
EB8,EB,S,REG,1995,1995,6,27,13,SUMMER,178.5,3465.54,Half DL,1.4,,99,92,Half DL,0.05
WB3,WB,S,REG,1995,1995,6,27,13,SUMMER,178.5,3465.54,Half DL,1.4,,171,163,,2.8
WB3,WB,S,REP,1995,1995,6,27,13,SUMMER,178.5,3465.54,Half DL,1.4,,170,162,,2.8
EB8,EB,S,REG,1995,1995,7,18,12,SUMMER,199.5,3486.5,Half DL,1.4,,93,87,Half DL,0.05
EB8,EB,S,REP,1995,1995,7,18,12,SUMMER,199.5,3486.5,Half DL,1.4,,91,85,Half DL,0.05
WB3,WB,S,DUP,1995,1995,7,18,13,SUMMER,199.5,3486.54,Half DL,1.4,,158,151,,8.9
WB3,WB,S,REG,1995,1995,7,18,13,SUMMER,199.5,3486.54,Half DL,1.4,,159,152,,8.9
WB3,WB,6,ISCO,1995,1996,10,22,4,FALL,295.2,3582.17,Half DL,1.4,,131,121,,1.7
EB8,EB,6,ISCO,1995,1996,10,22,6,FALL,295.3,3582.25,Half DL,1.4,,87,76,Half DL,0.05
WB3,WB,7,ISCO,1995,1996,10,22,6,FALL,295.3,3582.25,Half DL,1.4,,190,179,,25
EB8,EB,7,ISCO,1995,1996,10,22,8,FALL,295.3,3582.33,Half DL,1.4,,89,77,Half DL,0.05
WB3,WB,8,ISCO,1995,1996,10,22,8,FALL,295.3,3582.33,Half DL,1.4,,192,182,,32.9
EB8,EB,9,ISCO,1995,1996,10,22,12,FALL,295.5,3582.5,Half DL,1.4,,89,77,Half DL,0.05
WB3,WB,10,ISCO,1995,1996,10,22,12,FALL,295.5,3582.5,Half DL,1.4,,189,179,,31.9
EB8,EB,12,ISCO,1995,1996,10,22,18,FALL,295.8,3582.75,Half DL,1.4,,91,79,Half DL,0.05
WB3,WB,13,ISCO,1995,1996,10,22,18,FALL,295.8,3582.75,Half DL,1.4,,192,182,,28.2
EB8,EB,16,ISCO,1995,1996,10,23,2,FALL,296.1,3583.08,Half DL,1.4,,91,79,Half DL,0.05
WB3,WB,17,ISCO,1995,1996,10,23,2,FALL,296.1,3583.08,Half DL,1.4,,190,180,,26.2
EB8,EB,22,ISCO,1995,1996,10,23,16,FALL,296.7,3583.67,Half DL,1.4,,94,82,Half DL,0.05
WB3,WB,20,ISCO,1995,1996,10,23,16,FALL,296.7,3583.67,Half DL,1.4,,193,183,,22.6
EB8,EB,S,REG,1995,1996,10,24,11,FALL,297.5,3584.46,Half DL,1.4,,92,80,Half DL,0.05
EB8,EB,S,REP,1995,1996,10,24,11,FALL,297.5,3584.46,Half DL,1.4,,92,81,Half DL,0.05
WB3,WB,S,DUP,1995,1996,10,24,11,FALL,297.5,3584.46,Half DL,1.4,,184,174,,15.5
WB3,WB,S,REG,1995,1996,10,24,11,FALL,297.5,3584.46,Half DL,1.4,,184,174,,15.7
EB8,EB,4,ISCO,1995,1996,10,27,16,FALL,300.7,3587.67,Half DL,1.4,,93,82,Half DL,0.05
WB3,WB,4,ISCO,1995,1996,10,27,16,FALL,300.7,3587.67,Half DL,1.4,,191,181,,10.2
WB3,WB,6,ISCO,1995,1996,10,28,18,FALL,301.8,3588.75,,8.31,,214,204,,13
